Number of blocks,Time,Algorithm,Plan length
12000,224.34592247009277,GN2,23289
12000,186.04159355163574,GN2,23351
12000,190.04273414611816,GN2,23392
12000,227.0510196685791,GN2,23338
12000,229.0518283843994,GN2,23293
12000,195.04380226135254,GN2,23285
12000,192.04330444335938,GN2,23287
12000,229.0515899658203,GN2,23248
12250,231.05168342590332,GN2,23812
12250,226.05156898498535,GN2,23814
12250,192.04235076904297,GN2,23846
12250,193.04323196411133,GN2,23704
12250,227.0514965057373,GN2,23786
12250,236.0556125640869,GN2,23768
12250,195.04404067993164,GN2,23774
12250,195.04380226135254,GN2,23762
12250,231.05549812316895,GN2,23823
12250,234.10511016845703,GN2,23885
1250,18.004417419433594,GN2,2322
1250,16.004085540771484,GN2,2305
1250,17.003774642944336,GN2,2310
1250,17.003536224365234,GN2,2312
1250,17.003297805786133,GN2,2300
1250,16.004085540771484,GN2,2308
1250,16.004323959350586,GN2,2304
1250,16.004562377929688,GN2,2298
1250,17.003297805786133,GN2,2332
1250,17.003774642944336,GN2,2353
12500,200.0420093536377,GN2,24256
12500,236.0525131225586,GN2,24264
12500,232.05232620239258,GN2,24253
12500,235.05258560180664,GN2,24336
12500,194.04292106628418,GN2,24252
12500,205.0459384918213,GN2,24301
12500,233.05273056030273,GN2,24337
12500,230.05127906799316,GN2,24258
12500,231.05144500732422,GN2,24279
12500,205.0461769104004,GN2,24305
12750,213.04750442504883,GN2,24787
12750,239.05372619628906,GN2,24860
12750,234.05218124389648,GN2,24794
12750,236.0529899597168,GN2,24770
12750,204.55265045166016,GN2,24732
12750,199.04398918151855,GN2,24786
12750,239.05324935913086,GN2,24782
12750,233.05320739746094,GN2,24751
12750,246.44994735717773,GN2,24818
12750,199.04470443725586,GN2,24816
13,0.0,GN2,15
13,0.0,GN2,18
13,0.0,GN2,20
13,1.0001659393310547,GN2,13
13,0.0,GN2,19
13,0.0,GN2,19
13,0.0,GN2,18
13,0.0,GN2,19
13,0.0,GN2,20
13,0.0,GN2,17
13000,208.04643630981445,GN2,25251
13000,209.0463638305664,GN2,25330
13000,248.05593490600586,GN2,25350
13000,241.0588264465332,GN2,25349
13000,242.05398559570312,GN2,25300
13000,206.04634284973145,GN2,25339
13000,205.04498481750488,GN2,25291
13000,240.0534152984619,GN2,25293
13000,240.05389213562012,GN2,25288
13000,248.05545806884766,GN2,25280
13250,222.03898429870605,GN2,25747
13250,211.04669570922852,GN2,25765
13250,211.04717254638672,GN2,25791
13250,245.0556755065918,GN2,25748
13250,249.0561008453369,GN2,25818
13250,255.05781173706055,GN2,25764
13250,216.0482406616211,GN2,25774
13250,211.04764938354492,GN2,25711
13250,213.836669921875,GN2,25742
13250,245.0551986694336,GN2,25844
13500,248.05569648742676,GN2,26328
13500,253.05604934692383,GN2,26253
13500,253.05676460266113,GN2,26279
13500,218.05119514465332,GN2,26275
13500,222.04875946044922,GN2,26317
13500,212.04757690429688,GN2,26223
13500,253.05700302124023,GN2,26257
13500,253.05652618408203,GN2,26258
13500,249.0561008453369,GN2,26252
13500,253.05652618408203,GN2,26293
13750,221.04930877685547,GN2,26788
13750,220.05009651184082,GN2,26738
13750,221.05026245117188,GN2,26773
13750,256.0586929321289,GN2,26627
13750,254.0581226348877,GN2,26770
13750,262.05897331237793,GN2,26703
13750,258.059024810791,GN2,26738
13750,259.7498893737793,GN2,26716
13750,227.0503044128418,GN2,26743
13750,223.04987907409668,GN2,26735
14,0.0,GN2,15
14,0.0,GN2,19
14,0.0,GN2,17
14,0.0,GN2,21
14,0.0,GN2,14
14,0.0,GN2,17
14,1.0006427764892578,GN2,17
14,0.0,GN2,25
14,0.0,GN2,16
14,0.0,GN2,16
14000,232.05256462097168,GN2,27216
14000,263.0586624145508,GN2,27193
14000,261.0588073730469,GN2,27247
14000,261.0585689544678,GN2,27234
14000,263.0586624145508,GN2,27221
14000,264.05954360961914,GN2,27281
14000,226.05109214782715,GN2,27286
14000,224.06888008117676,GN2,27207
14000,231.05216026306152,GN2,27210
14000,224.05099868774414,GN2,27164
14250,264.56499099731445,GN2,27746
14250,265.059232711792,GN2,27790
14250,264.05882835388184,GN2,27715
14250,272.061824798584,GN2,27723
14250,272.0615863800049,GN2,27693
14250,275.06327629089355,GN2,27753
14250,245.0573444366455,GN2,27721
14250,239.05420303344727,GN2,27745
14250,249.0561008453369,GN2,27678
14250,239.05396461486816,GN2,27639
14500,321.0725784301758,GN2,28193
14500,274.0616798400879,GN2,28251
14500,275.06160736083984,GN2,28166
14500,273.06175231933594,GN2,28268
14500,277.3125171661377,GN2,28236
14500,279.06250953674316,GN2,28251
14500,283.0629348754883,GN2,28203
14500,242.05374717712402,GN2,28207
14500,243.056058883667,GN2,28124
14500,242.05827713012695,GN2,28236
14750,246.05488777160645,GN2,28722
14750,240.05436897277832,GN2,28807
14750,245.0547218322754,GN2,28814
14750,280.0617218017578,GN2,28760
14750,279.06203269958496,GN2,28691
14750,274.0638256072998,GN2,28678
14750,276.0622501373291,GN2,28715
14750,278.0630588531494,GN2,28721
14750,275.06089210510254,GN2,28677
14750,283.0662727355957,GN2,28665
15,0.0,GN2,17
15,1.0004043579101562,GN2,24
15,0.0,GN2,21
15,0.0,GN2,21
15,0.0,GN2,18
15,0.0,GN2,20
15,0.0,GN2,15
15,1.0004043579101562,GN2,16
15,0.0,GN2,22
15,0.0,GN2,21
1500,21.004915237426758,GN2,2831
1500,20.0042724609375,GN2,2823
1500,20.004987716674805,GN2,2804
1500,20.003795623779297,GN2,2752
1500,20.003795623779297,GN2,2808
1500,20.005464553833008,GN2,2774
1500,20.0045108795166,GN2,2754
1500,21.004915237426758,GN2,2764
1500,56.01215362548828,GN2,2784
1500,20.457029342651367,GN2,2778
16,0.0,GN2,17
16,0.0,GN2,17
16,1.0001659393310547,GN2,19
16,0.0,GN2,17
16,0.0,GN2,23
16,0.0,GN2,19
16,0.0,GN2,19
16,0.0,GN2,23
16,1.007080078125,GN2,20
16,0.0,GN2,23
17,0.0,GN2,20
17,0.0,GN2,20
17,0.0,GN2,26
17,0.995635986328125,GN2,24
17,0.0,GN2,26
17,0.0,GN2,22
17,0.0,GN2,23
17,0.0,GN2,20
17,1.0056495666503906,GN2,22
17,0.0,GN2,23
1750,24.00493621826172,GN2,3275
1750,24.005413055419922,GN2,3281
1750,23.005008697509766,GN2,3295
1750,23.00572395324707,GN2,3300
1750,24.005413055419922,GN2,3291
1750,24.005651473999023,GN2,3282
1750,25.005817413330078,GN2,3282
1750,23.843765258789062,GN2,3244
1750,52.01220512390137,GN2,3272
1750,24.00493621826172,GN2,3276
18,0.0,GN2,19
18,0.0,GN2,24
18,0.0,GN2,22
18,0.0,GN2,21
18,0.9999275207519531,GN2,24
18,0.0,GN2,20
18,0.0,GN2,27
18,0.0,GN2,26
18,0.0,GN2,25
18,1.0001659393310547,GN2,27
19,0.0,GN2,26
19,0.0,GN2,25
19,0.0,GN2,24
19,0.0,GN2,21
19,1.0004043579101562,GN2,29
19,0.0,GN2,25
19,0.0,GN2,31
19,0.0,GN2,23
19,1.0004043579101562,GN2,25
19,0.0,GN2,28
20,0.0,GN2,27
20,0.0,GN2,25
20,1.001596450805664,GN2,27
20,0.0,GN2,29
20,0.0,GN2,26
20,0.0,GN2,22
20,0.0,GN2,23
20,0.9984970092773438,GN2,23
20,0.0,GN2,27
20,0.0,GN2,30
2000,27.005910873413086,GN2,3666
2000,27.00662612915039,GN2,3738
2000,27.00638771057129,GN2,3741
2000,27.006149291992188,GN2,3764
2000,26.005029678344727,GN2,3724
2000,28.006315231323242,GN2,3745
2000,58.012962341308594,GN2,3728
2000,27.006149291992188,GN2,3759
2000,27.005910873413086,GN2,3747
2000,27.00638771057129,GN2,3756
21,0.0,GN2,31
21,0.0,GN2,32
21,0.0,GN2,31
21,0.0,GN2,32
21,0.0,GN2,26
21,0.0,GN2,23
21,0.0,GN2,33
21,1.0004043579101562,GN2,29
21,0.0,GN2,23
21,0.0,GN2,29
22,0.0,GN2,27
22,1.0006427764892578,GN2,28
22,0.0,GN2,33
22,0.0,GN2,30
22,0.0,GN2,34
22,0.99945068359375,GN2,31
22,0.0,GN2,24
22,0.0,GN2,38
22,0.0,GN2,28
22,1.0001659393310547,GN2,34
2250,31.006336212158203,GN2,4244
2250,31.006813049316406,GN2,4230
2250,31.008243560791016,GN2,4239
2250,31.006813049316406,GN2,4268
2250,61.013221740722656,GN2,4228
2250,31.007051467895508,GN2,4242
2250,30.00664710998535,GN2,4261
2250,32.00721740722656,GN2,4228
2250,29.982805252075195,GN2,4233
2250,30.006885528564453,GN2,4262
23,0.99945068359375,GN2,33
23,0.0,GN2,28
23,0.0,GN2,29
23,0.0,GN2,30
23,1.0004043579101562,GN2,33
23,0.0,GN2,31
23,0.0,GN2,31
23,0.0,GN2,27
23,1.0001659393310547,GN2,34
23,0.0,GN2,27
24,0.0,GN2,37
24,0.0,GN2,34
24,0.0,GN2,34
24,0.0,GN2,31
24,0.0,GN2,39
24,1.0004043579101562,GN2,37
24,0.0,GN2,31
24,0.0,GN2,37
24,0.0,GN2,32
24,0.0,GN2,34
25,0.0,GN2,36
25,0.0,GN2,41
25,0.0,GN2,38
25,0.0,GN2,34
25,0.0,GN2,34
25,1.0006427764892578,GN2,28
25,0.0,GN2,33
25,0.0,GN2,36
25,0.0,GN2,34
25,0.0,GN2,31
250,3.0007362365722656,GN2,417
250,3.000020980834961,GN2,426
250,3.000497817993164,GN2,435
250,3.000497817993164,GN2,440
250,3.0002593994140625,GN2,423
250,3.0012130737304688,GN2,435
250,3.000497817993164,GN2,428
250,3.000974655151367,GN2,411
250,3.000497817993164,GN2,429
250,4.001617431640625,GN2,440
2500,35.00795364379883,GN2,4737
2500,35.00771522521973,GN2,4705
2500,35.007476806640625,GN2,4700
2500,35.007476806640625,GN2,4672
2500,35.00771522521973,GN2,4731
2500,34.00778770446777,GN2,4743
2500,34.00707244873047,GN2,4711
2500,64.01467323303223,GN2,4706
2500,35.00723838806152,GN2,4713
2500,34.00993347167969,GN2,4750
26,0.0,GN2,36
26,0.0,GN2,41
26,0.0,GN2,37
26,1.0004043579101562,GN2,37
26,0.0,GN2,34
26,0.0,GN2,36
26,1.0004043579101562,GN2,33
26,0.0,GN2,37
26,0.0,GN2,36
26,0.0,GN2,34
27,0.0,GN2,45
27,0.0,GN2,40
27,1.0006427764892578,GN2,39
27,0.0,GN2,35
27,0.0,GN2,37
27,1.0006427764892578,GN2,39
27,0.0,GN2,42
27,0.0,GN2,40
27,0.0,GN2,35
27,0.9996891021728516,GN2,40
2750,39.00480270385742,GN2,5191
2750,40.0087833404541,GN2,5203
2750,38.00821304321289,GN2,5194
2750,48.01607131958008,GN2,5214
2750,53.65347862243652,GN2,5227
2750,44.84367370605469,GN2,5221
2750,40.51494598388672,GN2,5229
2750,37.65702247619629,GN2,5187
2750,40.00973701477051,GN2,5211
2750,40.0090217590332,GN2,5201
28,0.0,GN2,45
28,1.0004043579101562,GN2,34
28,0.0,GN2,38
28,0.0,GN2,35
28,0.9999275207519531,GN2,42
28,0.0,GN2,35
28,0.0,GN2,36
28,0.0,GN2,40
28,0.0,GN2,43
28,0.0,GN2,44
29,1.0006427764892578,GN2,45
29,0.0,GN2,42
29,0.0,GN2,44
29,0.0,GN2,48
29,0.0,GN2,37
29,0.0,GN2,38
29,1.0001659393310547,GN2,46
29,0.0,GN2,36
29,0.0,GN2,44
29,0.9999275207519531,GN2,39
30,0.0,GN2,46
30,1.0001659393310547,GN2,47
30,0.0,GN2,42
30,28.006792068481445,GN2,42
30,0.0,GN2,44
30,0.9996891021728516,GN2,39
30,0.0,GN2,37
30,0.0,GN2,43
30,0.0,GN2,35
30,1.0004043579101562,GN2,48
3000,43.00880432128906,GN2,5649
3000,41.008710861206055,GN2,5688
3000,42.01006889343262,GN2,5703
3000,43.00880432128906,GN2,5690
3000,43.00880432128906,GN2,5707
3000,76.01737976074219,GN2,5665
3000,44.01040077209473,GN2,5697
3000,45.01032829284668,GN2,5686
3000,44.01040077209473,GN2,5699
3000,44.010162353515625,GN2,5698
31,0.0,GN2,45
31,0.0,GN2,43
31,1.001119613647461,GN2,48
31,0.0,GN2,40
31,0.0,GN2,44
31,0.9992122650146484,GN2,46
31,0.0,GN2,43
31,1.0004043579101562,GN2,44
31,0.0,GN2,39
31,0.0,GN2,42
32,1.0006427764892578,GN2,41
32,0.0,GN2,45
32,1.0004043579101562,GN2,48
32,0.0,GN2,45
32,0.0,GN2,47
32,0.99945068359375,GN2,50
32,0.0,GN2,47
32,0.0,GN2,47
32,1.0004043579101562,GN2,42
32,0.0,GN2,53
3250,79.01787757873535,GN2,6185
3250,46.010494232177734,GN2,6224
3250,46.01120948791504,GN2,6127
3250,46.01097106933594,GN2,6157
3250,46.010494232177734,GN2,6134
3250,78.01985740661621,GN2,6190
3250,45.01056671142578,GN2,6151
3250,47.009944915771484,GN2,6178
3250,46.010732650756836,GN2,6138
3250,46.01097106933594,GN2,6138
33,0.0,GN2,49
33,0.0,GN2,43
33,0.0,GN2,42
33,0.0,GN2,49
33,0.9999275207519531,GN2,52
33,0.0,GN2,54
33,0.0,GN2,44
33,1.0001659393310547,GN2,49
33,0.0,GN2,57
33,1.0006427764892578,GN2,55
34,0.0,GN2,45
34,0.99945068359375,GN2,55
34,0.0,GN2,50
34,1.0001659393310547,GN2,52
34,0.0,GN2,57
34,0.0,GN2,47
34,1.0004043579101562,GN2,46
34,0.0,GN2,47
34,1.001119613647461,GN2,52
34,0.0,GN2,49
35,0.99945068359375,GN2,55
35,0.0,GN2,51
35,0.0,GN2,50
35,1.0006427764892578,GN2,58
35,0.0,GN2,54
35,1.0001659393310547,GN2,51
35,0.0,GN2,49
35,0.0,GN2,55
35,0.9996891021728516,GN2,59
35,0.0,GN2,51
3500,79.01763916015625,GN2,6630
3500,49.010276794433594,GN2,6637
3500,50.01187324523926,GN2,6697
3500,49.0107536315918,GN2,6671
3500,49.010515213012695,GN2,6660
3500,79.01811599731445,GN2,6651
3500,49.010276794433594,GN2,6600
3500,51.010847091674805,GN2,6688
3500,49.0107536315918,GN2,6671
3500,49.01123046875,GN2,6644
36,0.0,GN2,57
36,0.0,GN2,57
36,0.0,GN2,51
36,0.0,GN2,52
36,1.0004043579101562,GN2,45
36,0.0,GN2,59
36,0.0,GN2,52
36,1.0001659393310547,GN2,49
36,0.0,GN2,58
36,1.0004043579101562,GN2,50
37,0.0,GN2,53
37,1.0008811950683594,GN2,52
37,0.0,GN2,52
37,0.9996891021728516,GN2,55
37,0.0,GN2,55
37,0.0,GN2,52
37,0.9999275207519531,GN2,49
37,0.0,GN2,53
37,1.0004043579101562,GN2,58
37,0.0,GN2,49
3750,52.01220512390137,GN2,7160
3750,54.012298583984375,GN2,7194
3750,52.011966705322266,GN2,7157
3750,51.94449424743652,GN2,7148
3750,52.01220512390137,GN2,7154
3750,53.01213264465332,GN2,7172
3750,52.01125144958496,GN2,7130
3750,54.01420593261719,GN2,7111
3750,83.01854133605957,GN2,7168
3750,53.01165580749512,GN2,7116
38,0.0,GN2,49
38,1.0006427764892578,GN2,61
38,0.0,GN2,50
38,0.0,GN2,54
38,0.9996891021728516,GN2,60
38,0.0,GN2,50
38,1.0001659393310547,GN2,52
38,0.0,GN2,53
38,1.0001659393310547,GN2,53
38,0.0,GN2,55
39,1.0006427764892578,GN2,59
39,0.0,GN2,63
39,1.0001659393310547,GN2,53
39,0.0,GN2,50
39,0.0,GN2,63
39,1.0001659393310547,GN2,58
39,0.0,GN2,55
39,1.0006427764892578,GN2,49
39,0.0,GN2,59
39,0.9999275207519531,GN2,60
4,0.0,GN2,5
4,0.0,GN2,4
4,0.0,GN2,5
4,0.0,GN2,3
4,0.0,GN2,3
4,0.0,GN2,1
4,0.0,GN2,2
4,0.0,GN2,5
4,0.0,GN2,6
4,0.0,GN2,5
40,1.0001659393310547,GN2,56
40,0.0,GN2,67
40,0.9999275207519531,GN2,53
40,0.0,GN2,58
40,1.0004043579101562,GN2,56
40,0.0,GN2,60
40,0.0,GN2,54
40,0.0,GN2,63
40,0.0,GN2,55
40,0.9996891021728516,GN2,50
4000,58.0136775970459,GN2,7604
4000,56.012868881225586,GN2,7607
4000,90.02041816711426,GN2,7647
4000,57.00397491455078,GN2,7615
4000,56.0145378112793,GN2,7623
4000,58.011770248413086,GN2,7676
4000,88.01913261413574,GN2,7584
4000,57.01327323913574,GN2,7636
4000,57.01279640197754,GN2,7665
4000,57.193756103515625,GN2,7640
41,0.0,GN2,65
41,0.99945068359375,GN2,56
41,0.0,GN2,55
41,0.0,GN2,63
41,1.0006427764892578,GN2,69
41,0.0,GN2,65
41,0.99945068359375,GN2,57
41,0.0,GN2,62
41,1.0004043579101562,GN2,56
41,0.0,GN2,59
42,1.0004043579101562,GN2,57
42,0.0,GN2,63
42,1.0004043579101562,GN2,57
42,0.0,GN2,57
42,1.0001659393310547,GN2,56
42,0.0,GN2,66
42,1.0008811950683594,GN2,67
42,0.0,GN2,59
42,0.9992122650146484,GN2,66
42,0.0,GN2,60
4250,89.0190601348877,GN2,8117
4250,60.0132942199707,GN2,8115
4250,61.01393699645996,GN2,8122
4250,59.01312828063965,GN2,8113
4250,90.02017974853516,GN2,8087
4250,60.013532638549805,GN2,8129
4250,61.01346015930176,GN2,8112
4250,60.013532638549805,GN2,8141
4250,62.01314926147461,GN2,8139
4250,62.01314926147461,GN2,8119
43,0.0,GN2,58
43,1.0004043579101562,GN2,60
43,0.0,GN2,63
43,1.0001659393310547,GN2,64
43,0.0,GN2,65
43,1.001119613647461,GN2,61
43,0.0,GN2,55
43,0.99945068359375,GN2,68
43,0.0,GN2,61
43,1.0001659393310547,GN2,69
44,0.0,GN2,67
44,1.0001659393310547,GN2,62
44,0.0,GN2,63
44,1.001596450805664,GN2,65
44,0.0,GN2,67
44,0.9989738464355469,GN2,61
44,0.0,GN2,67
44,1.001596450805664,GN2,69
44,0.0,GN2,65
44,0.9984970092773438,GN2,60
45,0.0,GN2,65
45,1.0004043579101562,GN2,71
45,1.0004043579101562,GN2,57
45,0.0,GN2,60
45,0.0,GN2,66
45,0.0,GN2,65
45,0.0,GN2,62
45,0.0,GN2,65
45,1.0008811950683594,GN2,69
45,0.0,GN2,66
4500,64.01467323303223,GN2,8589
4500,93.02043914794922,GN2,8647
4500,63.01403045654297,GN2,8606
4500,62.013864517211914,GN2,8598
4500,64.01371955871582,GN2,8585
4500,95.02220153808594,GN2,8644
4500,63.01474571228027,GN2,8576
4500,63.01522254943848,GN2,8598
4500,63.01379203796387,GN2,8637
4500,65.01483917236328,GN2,8657
46,1.0004043579101562,GN2,82
46,0.0,GN2,64
46,1.0004043579101562,GN2,72
46,1.0001659393310547,GN2,77
46,0.0,GN2,68
46,1.0004043579101562,GN2,73
46,0.0,GN2,72
46,1.001119613647461,GN2,68
46,0.0,GN2,64
46,0.99945068359375,GN2,60
47,0.0,GN2,63
47,1.0001659393310547,GN2,74
47,0.0,GN2,77
47,0.9996891021728516,GN2,68
47,0.0,GN2,63
47,0.0,GN2,70
47,1.0008811950683594,GN2,80
47,0.0,GN2,74
47,1.0008811950683594,GN2,72
47,0.0,GN2,76
4750,68.01557540893555,GN2,9065
4750,69.0155029296875,GN2,9100
4750,98.0226993560791,GN2,9098
4750,66.01524353027344,GN2,9086
4750,67.0156478881836,GN2,9114
4750,98.0215072631836,GN2,9072
4750,67.01517105102539,GN2,9116
4750,67.01493263244629,GN2,9115
4750,68.01509857177734,GN2,9144
4750,69.0157413482666,GN2,9087
48,0.9996891021728516,GN2,65
48,0.0,GN2,70
48,1.0001659393310547,GN2,66
48,0.0,GN2,78
48,1.0001659393310547,GN2,69
48,1.0001659393310547,GN2,81
48,0.0,GN2,80
48,1.0004043579101562,GN2,76
48,0.0,GN2,81
48,1.001596450805664,GN2,67
49,0.9992122650146484,GN2,79
49,0.0,GN2,77
49,1.0004043579101562,GN2,83
49,0.9996891021728516,GN2,83
49,0.0,GN2,76
49,1.0001659393310547,GN2,74
49,0.0,GN2,73
49,1.0004043579101562,GN2,77
49,0.0,GN2,67
49,1.0008811950683594,GN2,73
5,0.0,GN2,5
5,0.0,GN2,6
5,0.0,GN2,6
5,0.0,GN2,3
5,0.0,GN2,5
5,0.0,GN2,4
5,0.0,GN2,6
5,0.0,GN2,5
5,0.0,GN2,5
5,0.99945068359375,GN2,6
50,0.0,GN2,74
50,0.9999275207519531,GN2,77
50,0.0,GN2,79
50,1.0006427764892578,GN2,63
50,1.0004043579101562,GN2,82
50,0.0,GN2,84
50,0.9999275207519531,GN2,75
50,0.0,GN2,73
50,1.0008811950683594,GN2,68
50,0.9999275207519531,GN2,82
500,6.001710891723633,GN2,914
500,6.001472473144531,GN2,896
500,6.00123405456543,GN2,905
500,7.001399993896484,GN2,890
500,7.001638412475586,GN2,888
500,7.002115249633789,GN2,919
500,7.001161575317383,GN2,914
500,7.001399993896484,GN2,900
500,7.0018768310546875,GN2,902
500,6.00123405456543,GN2,886
5000,74.01657104492188,GN2,9584
5000,100.29721260070801,GN2,9555
5000,71.01583480834961,GN2,9604
5000,71.01583480834961,GN2,9555
5000,102.02264785766602,GN2,9528
5000,80.0178050994873,GN2,9556
5000,74.01728630065918,GN2,9587
5000,74.01657104492188,GN2,9585
5000,72.52240180969238,GN2,9575
5000,72.01552391052246,GN2,9606
6,0.0,GN2,6
6,0.0,GN2,7
6,0.0,GN2,7
6,0.0,GN2,7
6,0.0,GN2,6
6,0.0,GN2,8
6,0.0,GN2,4
6,0.0,GN2,6
6,0.0,GN2,4
6,0.0,GN2,6
6000,88.01960945129395,GN2,11528
6000,89.02120590209961,GN2,11509
6000,88.01960945129395,GN2,11512
6000,114.02606964111328,GN2,11505
6000,86.01927757263184,GN2,11527
6000,85.01887321472168,GN2,11496
6000,118.0272102355957,GN2,11547
6000,86.02023124694824,GN2,11542
6000,87.01896667480469,GN2,11554
6000,86.01856231689453,GN2,11513
6250,93.02067756652832,GN2,12049
6250,122.02715873718262,GN2,11988
6250,93.02115440368652,GN2,12103
6250,90.01946449279785,GN2,12061
6250,125.02813339233398,GN2,12040
6250,92.02051162719727,GN2,12067
6250,120.02682685852051,GN2,12001
6250,91.02034568786621,GN2,12003
6250,92.01979637145996,GN2,12023
6250,123.02660942077637,GN2,12000
6500,95.02077102661133,GN2,12531
6500,124.02749061584473,GN2,12500
6500,94.2842960357666,GN2,12527
6500,93.02043914794922,GN2,12521
6500,127.02822685241699,GN2,12529
6500,96.02212905883789,GN2,12570
6500,125.02813339233398,GN2,12554
6500,92.52548217773438,GN2,12518
6500,94.02036666870117,GN2,12508
6500,95.02220153808594,GN2,12461
6750,105.02290725708008,GN2,13056
6750,133.96859169006348,GN2,12996
6750,98.0222225189209,GN2,13027
6750,98.0217456817627,GN2,13021
6750,99.02119636535645,GN2,12997
6750,99.02215003967285,GN2,12990
6750,128.02863121032715,GN2,12990
6750,102.02455520629883,GN2,13026
6750,129.0297508239746,GN2,12998
6750,99.02191162109375,GN2,13061
7,0.0,GN2,8
7,0.0,GN2,8
7,0.0,GN2,7
7,0.0,GN2,5
7,0.9996891021728516,GN2,11
7,0.0,GN2,4
7,0.0,GN2,6
7,0.0,GN2,6
7,0.0,GN2,6
7,0.0,GN2,6
7000,102.02288627624512,GN2,13499
7000,103.02257537841797,GN2,13517
7000,103.02329063415527,GN2,13501
7000,133.02993774414062,GN2,13489
7000,100.02303123474121,GN2,13521
7000,134.03058052062988,GN2,13472
7000,108.02459716796875,GN2,13392
7000,103.02329063415527,GN2,13436
7000,102.02288627624512,GN2,13453
7000,104.02393341064453,GN2,13484
7250,108.02412033081055,GN2,14029
7250,107.02300071716309,GN2,13994
